datetime,stake,unstake,deposit,redeem,stake_tx_count,unstake_tx_count,deposit_tx_count,redeem_tx_count,stake_addr_count,unstake_addr_count,deposit_addr_count,redeem_addr_count
2021-12-19 2:00,277.5531936,512.7529046,0,0,23,14,0,0,23,10,0,0
2021-12-19 3:00,1209.158055,888.0303771,0,0,39,15,0,0,36,15,0,0
2021-12-19 4:00,5463.089632,602.0182929,0,0.022527813,34,14,0,1,33,14,0,1
2021-12-19 5:00,2007.657865,804.7949108,0,0,29,11,0,0,28,11,0,0
2021-12-19 6:00,2085.656791,664.5572826,0,5.335337307,32,12,0,1,29,12,0,1
2021-12-19 7:00,1733.937404,532.939258,0,0,31,12,0,0,28,12,0,0
2021-12-19 8:00,2615.726051,337.6447052,0,0,26,17,0,0,25,17,0,0
2021-12-19 9:00,2557.715993,387.5300093,0,0,56,13,0,0,54,13,0,0
2021-12-19 10:00,4944.25332,1485.058901,0,0,40,20,0,0,39,20,0,0
2021-12-19 11:00,1504.918036,302.3099846,0,0,24,14,0,0,24,13,0,0
2021-12-19 12:00,1548.66847,1420.660892,0,0,33,23,0,0,33,22,0,0
2021-12-19 13:00,3175.414914,2307.580476,0,0,32,21,0,0,30,20,0,0
2021-12-19 14:00,2924.731685,2639.932081,0,0,38,28,0,0,35,28,0,0
2021-12-19 15:00,1960.588312,2382.309293,0,0,52,24,0,0,50,20,0,0
2021-12-19 16:00,683.4712427,351.4177649,0,0,34,22,0,0,34,20,0,0
2021-12-19 17:00,661.8848814,377.0197703,0,0,25,18,0,0,23,17,0,0
2021-12-19 18:00,3131.680366,465.9839691,0,0,44,18,0,0,44,16,0,0
2021-12-19 19:00,2015.686935,500.9773495,0,0,33,17,0,0,30,16,0,0
2021-12-19 20:00,2107.284888,208.1459829,0,0,38,16,0,0,35,16,0,0
2021-12-19 21:00,3586.361553,3391.257077,0,0,42,15,0,0,42,15,0,0
2021-12-19 22:00,902.6442135,536.9565281,0,0,53,25,0,0,53,23,0,0
2021-12-19 23:00,758.0130115,186.2076372,1606.21135,5.712298543,39,14,4,1,37,14,4,1
2021-12-20 0:00,1944.194725,276.9063545,701.7939687,0,45,19,2,0,42,19,2,0
2021-12-20 1:00,1680.050399,900.3621128,704.1546106,0,50,24,3,0,48,24,3,0
2021-12-20 2:00,3577.694455,3394.123916,42.53905892,0,48,27,2,0,47,26,2,0
2021-12-20 3:00,3728.010593,378.7336542,0,0,48,14,0,0,45,12,0,0
2021-12-20 4:00,6177.981732,1908.982571,954.9129972,0,44,21,2,0,40,21,2,0
2021-12-20 5:00,1057.267019,2778.234021,752.1148741,0,32,24,2,0,31,22,2,0
2021-12-20 6:00,1343.875496,5770.917099,0,0,24,32,0,0,21,26,0,0
2021-12-20 7:00,1916.835744,1509.769913,705.5967099,0,32,27,1,0,31,24,1,0
2021-12-20 8:00,518.4337959,393.8989205,0,0,25,16,0,0,25,16,0,0
2021-12-20 9:00,231.0509374,2836.069527,0,24.27088287,19,32,0,1,19,31,0,1
2021-12-20 10:00,1342.574379,1705.213462,2.097760988,22.6099292,24,15,1,2,21,14,1,2
2021-12-20 11:00,1876.333251,1369.881408,0,0,28,14,0,0,28,14,0,0
2021-12-20 12:00,1591.849005,2603.292905,0,0,21,20,0,0,21,20,0,0
2021-12-20 13:00,453.4364741,1363.515156,0,0.090196616,27,30,0,1,25,25,0,1
2021-12-20 14:00,2776.251868,508.1598475,0,0,25,22,0,0,24,21,0,0
2021-12-20 15:00,56404.94857,55402.76916,672.1125013,0,28,19,1,0,27,19,1,0
2021-12-20 16:00,7814.589051,4160.625791,0,0,37,21,0,0,34,19,0,0
2021-12-20 17:00,836.8152621,145.177048,1406.08224,31.63548668,22,19,2,2,22,19,1,2
2021-12-20 18:00,3403.086853,564.9416014,47.83974396,0,26,13,1,0,25,13,1,0
2021-12-20 19:00,5105.562049,297.4268481,2.704030024,132.12665,43,19,1,2,40,19,1,2
2021-12-20 20:00,424.9248148,634.8360876,1202.589815,0,21,21,2,0,21,20,2,0
2021-12-20 21:00,2491.380667,627.5526686,0,0,36,19,0,0,35,19,0,0
2021-12-20 22:00,700.068293,579.4632428,369.3307728,30.77058642,43,23,1,2,43,23,1,2
2021-12-20 23:00,1003.427596,764.6204724,723.5555019,3.94599088,46,26,3,1,44,26,3,1
2021-12-21 0:00,2988.521376,457.3364922,709.9758494,76.55172243,43,22,1,3,39,22,1,3
2021-12-21 1:00,1535.429925,779.4333993,252.7190008,0,38,32,1,0,37,23,1,0
2021-12-21 2:00,2161.705756,244.3883597,9.521222734,42.04794715,36,17,2,1,34,14,2,1
2021-12-21 3:00,2853.439709,540.3673433,758.8401689,145.1064123,59,18,4,4,55,17,4,4
2021-12-21 4:00,1886.784931,1313.049238,710.1439393,0,48,15,1,0,46,15,1,0
2021-12-21 5:00,988.269953,1102.892606,35.10515006,0.135853514,40,27,3,1,40,27,2,1
2021-12-21 6:00,652.7075405,1095.128329,711.3542679,0,34,22,1,0,34,21,1,0
2021-12-21 7:00,532.9276465,582.312478,0,4.254362875,37,14,0,1,34,13,0,1
2021-12-21 8:00,521.3786302,150.6392429,0,0,34,16,0,0,34,16,0,0
2021-12-21 9:00,1199.813518,262.6888513,712.4491171,15.1615731,31,16,1,1,31,16,1,1
2021-12-21 10:00,900.0625742,75.87629089,0,0,29,11,0,0,29,10,0,0
2021-12-21 11:00,1854.40763,101.6237764,727.7897115,219.7139847,29,11,2,5,28,11,2,5
2021-12-21 12:00,687.4650946,1901.171598,0,0.526440719,31,20,0,1,31,20,0,1
2021-12-21 13:00,675.9351856,258.0331792,709.4283879,10.7675538,30,19,2,1,30,19,2,1
2021-12-21 14:00,165.4369933,1023.16971,0,0.149880095,33,20,0,1,32,20,0,1
2021-12-21 15:00,613.6074536,3095.925696,114.4487069,61.77533063,47,29,1,1,44,26,1,1
2021-12-21 16:00,328.0137508,1814.166228,0,0,25,19,0,0,25,19,0,0
2021-12-21 17:00,1413.736469,2829.141592,3.081062198,0,36,28,1,0,35,27,1,0
2021-12-21 18:00,3442.409505,441.3975835,694.5488252,42.34594541,45,23,1,1,45,23,1,1
2021-12-21 19:00,1574.74799,16.32453733,704.5084423,298.8332158,44,7,1,7,43,7,1,7
2021-12-21 20:00,1147.365415,817.3488713,90.04470951,5.090148757,38,24,1,1,37,23,1,1
2021-12-21 21:00,521.7494805,472.1767954,21.22568006,10.36347819,29,22,1,1,28,21,1,1
2021-12-21 22:00,507.5836072,357.1889573,0,0,27,17,0,0,27,16,0,0
2021-12-21 23:00,1448.895253,2467.220064,712.0399638,0,31,23,1,0,28,22,1,0
2021-12-22 0:00,1912.232426,242.2153696,54.70666075,0,40,16,2,0,39,15,2,0
2021-12-22 1:00,654.9956773,1321.612297,713.1845593,95.30555268,26,14,1,1,26,13,1,1
2021-12-22 2:00,364.1802222,48.21822312,0,171.3597329,22,11,0,3,22,11,0,3
2021-12-22 3:00,3158.54742,120.817163,0,191.327612,38,14,0,5,37,14,0,5
2021-12-22 4:00,937.7710518,2934.544194,772.6599897,48.7655555,43,28,2,1,43,27,2,1
2021-12-22 5:00,348.480803,418.2406557,1.604253562,0,37,17,1,0,34,14,1,0
2021-12-22 6:00,166.7268891,506.7811297,695.9247264,42.70667767,28,21,2,2,26,21,2,2
2021-12-22 7:00,563.803427,506.6874318,0,34.09820861,30,18,0,1,30,18,0,1
2021-12-22 8:00,116.9397604,231.458112,0,105.6400885,24,15,0,3,22,14,0,3
2021-12-22 9:00,935.0169245,715.7721478,714.0618715,18.62011839,18,14,1,2,18,13,1,2
2021-12-22 10:00,77.71522965,59.42550019,18.16730993,2.365460849,29,5,2,1,28,5,2,1
2021-12-22 11:00,2233.632306,111.9276666,0,387.2135411,36,7,0,8,35,6,0,8
2021-12-22 12:00,620.9905591,2480.996764,2195.473594,61.21073176,30,22,4,2,28,21,3,2
2021-12-22 13:00,459.9278957,3939.642945,0,0,43,36,0,0,42,33,0,0
2021-12-22 14:00,241.1252232,285.7678653,2.404619236,6.843397922,34,14,1,1,34,13,1,1
2021-12-22 15:00,532.1994761,271.1638381,0,38.4960366,29,21,0,1,27,20,0,1
2021-12-22 16:00,601.6863128,5513.487374,0,0,27,27,0,0,26,26,0,0
2021-12-22 17:00,563.6513618,9403.399719,0,0.958570579,34,31,0,1,33,31,0,1
2021-12-22 18:00,612.6775163,868.9515919,0,1.133915017,20,19,0,1,20,18,0,1
2021-12-22 19:00,2004.058009,133.6654973,0,460.5022274,31,8,0,10,30,7,0,9
2021-12-22 20:00,1950.031168,1068.135402,4.760974194,0,24,24,1,0,23,23,1,0
2021-12-22 21:00,367.6798214,295.4539793,0,0,25,15,0,0,25,15,0,0
2021-12-22 22:00,3258.196122,2338.451829,195.2609591,0,13,15,1,0,13,15,1,0
2021-12-22 23:00,2829.27133,2598.652894,0,0,20,10,0,0,20,10,0,0
2021-12-23 0:00,300.3053758,3151.806639,1203.085044,0,29,26,2,0,28,22,2,0
2021-12-23 1:00,404.7259102,854.6609543,1.313761488,3.263799172,17,13,1,2,17,13,1,2
2021-12-23 2:00,1449.663305,808.6268642,0,123.5279208,26,17,0,3,26,15,0,3
2021-12-23 3:00,5328.686099,834.9122464,2170.220813,392.347292,36,12,2,8,33,11,2,7
2021-12-23 4:00,276.3115526,1710.527582,0,110.2318078,23,14,0,2,23,12,0,2
2021-12-23 5:00,443.3840536,3212.001956,847.8373795,0,28,16,4,0,28,16,4,0
2021-12-23 6:00,470.6839758,920.6775102,123.329015,0,19,15,2,0,18,15,2,0
2021-12-23 7:00,87.28873788,634.2516105,0,5.138050853,17,15,0,1,17,15,0,1
2021-12-23 8:00,834.755372,318.5891968,0,0,26,13,0,0,24,11,0,0
2021-12-23 9:00,72.7805321,5438.637553,0,0,20,18,0,0,20,14,0,0
2021-12-23 10:00,393.5081705,689.5921254,0,0,20,17,0,0,20,17,0,0
2021-12-23 11:00,14331.16578,481.8677782,726.6221018,752.508906,24,13,1,14,23,13,1,12
2021-12-23 12:00,471.1402814,2785.614487,2182.610231,14.3151706,20,19,2,2,20,16,1,2
2021-12-23 13:00,312.7749363,423.4418214,0,3.397170094,26,14,0,1,25,14,0,1
2021-12-23 14:00,115.9682377,527.6921766,0,0,21,16,0,0,21,15,0,0
2021-12-23 15:00,198.2771335,1054.040188,0,113.9957518,18,13,0,2,17,12,0,2
2021-12-23 16:00,134.697911,490.837474,728.1935692,37.19948159,20,9,1,2,20,9,1,2
2021-12-23 17:00,373.5573602,1120.632256,0,5.053056964,32,23,0,1,29,23,0,1
2021-12-23 18:00,3587.08958,1896.687948,717.9825353,15.33581904,18,14,1,1,18,13,1,1
2021-12-23 19:00,3376.043602,1050.686207,10.99949411,719.9776048,30,13,1,15,27,13,1,12
2021-12-23 20:00,278.0585934,2766.273192,807.1424244,6.682575097,31,25,2,1,31,25,2,1
2021-12-23 21:00,5742.92328,5776.781857,0,0,35,15,0,0,35,15,0,0
2021-12-23 22:00,624.3099555,965.8104361,0,0,38,18,0,0,37,17,0,0
2021-12-23 23:00,131.4482741,446.8283434,1458.60819,0,30,19,1,0,27,19,1,0
2021-12-24 0:00,751.2272855,1213.850662,731.9501454,93.60226455,20,21,1,4,20,19,1,3
2021-12-24 1:00,394.5852063,95.00294864,0,144.1998963,31,12,0,2,31,12,0,2
2021-12-24 2:00,824.1914926,477.1405355,493.6045992,3.642604256,20,15,3,1,19,14,3,1
2021-12-24 3:00,1565.384277,178.3170144,59.31215545,777.185118,26,10,1,20,23,10,1,17
2021-12-24 4:00,1330.594111,2247.500886,726.7403079,0,22,24,1,0,22,23,1,0
2021-12-24 5:00,713.6132944,279.4495587,161.9441746,0,20,16,2,0,19,16,2,0
2021-12-24 6:00,2153.86205,204.0262917,746.9296302,8.248502494,20,14,2,1,20,13,2,1
2021-12-24 7:00,1528.785773,1712.11942,1466.593954,0,26,25,3,0,25,22,3,0
2021-12-24 8:00,637.9815282,176.356639,0,155.5640075,30,13,0,2,28,13,0,2
2021-12-24 9:00,2471.183118,4643.530628,787.7847361,21.04895894,27,7,2,2,27,6,2,2
2021-12-24 10:00,569.6881356,1012.943681,0,0,24,20,0,0,24,20,0,0
2021-12-24 11:00,1027.531076,6551.150706,0,902.8510713,25,16,0,15,24,15,0,12
2021-12-24 12:00,1445.866016,1140.031444,0.201314478,4.178356709,23,28,1,1,23,15,1,1
2021-12-24 13:00,323.4332472,3133.815775,0,0,17,28,0,0,17,27,0,0
2021-12-24 14:00,757.8630141,1975.587937,0,0,35,18,0,0,34,16,0,0
2021-12-24 15:00,3384.931575,4219.171795,246.5294792,0,35,29,2,0,35,28,2,0
2021-12-24 16:00,221.4690207,349.8288647,0,24.85784495,19,18,0,3,19,18,0,3
2021-12-24 17:00,706.7277536,2038.911459,0,0,19,10,0,0,19,10,0,0
2021-12-24 18:00,770.6328195,777.215479,736.6482505,2.956521739,22,14,1,1,19,14,1,1
2021-12-24 19:00,5345.549071,1495.172399,0,1117.996811,23,9,0,20,21,9,0,15
2021-12-24 20:00,705.8548629,5453.335935,1509.856645,17.71686061,22,27,3,2,22,25,3,2
2021-12-24 21:00,467.6628495,301.2415077,737.3971763,93.95287064,27,16,1,2,25,13,1,2
2021-12-24 22:00,228.2434499,1219.779317,0,1.985111662,25,21,0,1,25,20,0,1
2021-12-24 23:00,429.6234826,901.4659312,0,18.31012513,21,12,0,1,19,12,0,1
2021-12-25 0:00,91.19536498,41.18785372,0,86.2050126,18,6,0,2,18,6,0,2
2021-12-25 1:00,110.107405,1270.011152,739.2827015,7.811185392,21,14,1,1,20,13,1,1
2021-12-25 2:00,161.4862685,143.3461114,0,234.2761686,16,15,0,4,16,15,0,4
2021-12-25 3:00,3447.48073,297.5338784,0,666.3610276,29,10,0,18,29,9,0,15
2021-12-25 4:00,329.3876439,3653.339436,736.1832111,74.52183466,14,8,1,3,14,7,1,3
2021-12-25 5:00,121.1962821,843.1740338,0,0,14,7,0,0,14,7,0,0
2021-12-25 6:00,95.11067485,421.6850855,0,0,9,12,0,0,9,11,0,0
2021-12-25 7:00,221.4930234,1145.283103,0,33.86527308,14,19,0,2,14,19,0,2
2021-12-25 8:00,579.7033362,1459.017225,0,0,23,14,0,0,23,14,0,0
2021-12-25 9:00,479.687468,1130.089252,2221.08393,76.87567054,22,14,3,4,22,13,2,3
2021-12-25 10:00,363.7208688,1015.497235,0,63.12389364,20,19,0,2,20,18,0,2
2021-12-25 11:00,2925.033417,1413.315435,5.16542266,1083.811349,13,12,1,20,13,11,1,15
2021-12-25 12:00,345.4376825,3745.30246,0,0,13,7,0,0,13,7,0,0
2021-12-25 13:00,81.18474436,349.6389263,740.1129982,2.523659305,14,16,1,1,14,16,1,1
2021-12-25 14:00,704.6303558,721.387743,0,0,21,11,0,0,21,11,0,0
2021-12-25 15:00,675.5181398,1116.912076,0,5.202530744,27,11,0,1,25,10,0,1
2021-12-25 16:00,128.2690364,100.4884879,783.4779083,8.622316429,23,11,4,1,21,11,4,1
2021-12-25 17:00,1116.791104,81.5978926,0,25.07647778,22,9,0,1,21,9,0,1
2021-12-25 18:00,3018.382489,405.597184,734.8798936,132.2771938,24,16,1,6,24,16,1,6
2021-12-25 19:00,3264.678752,900.436922,1487.122157,1323.747681,36,24,1,22,35,22,1,15
2021-12-25 20:00,424.1314574,484.0235634,0,0,38,20,0,0,38,18,0,0
2021-12-25 21:00,386.7161384,2784.6828,210.7648128,144.0422011,21,13,1,2,21,13,1,2
2021-12-25 22:00,326.0316958,2956.049448,793.9609847,17.45987562,20,14,2,2,20,13,2,1
2021-12-25 23:00,546.7290845,483.6933571,0,1.829170827,26,17,0,1,25,17,0,1
2021-12-26 0:00,304.8694265,587.566071,0,0,28,15,0,0,26,11,0,0
2021-12-26 1:00,256.7149705,4254.325245,392.8424172,100.3519722,18,9,1,2,17,9,1,2
2021-12-26 2:00,302.8055515,109.7370085,0,246.7023681,17,13,0,1,17,13,0,1
2021-12-26 3:00,3881.566797,539.2199776,0,1122.622207,18,18,0,24,17,18,0,16
2021-12-26 4:00,220.6154765,7166.609682,0,3.144308782,16,21,0,2,16,18,0,2
2021-12-26 5:00,542.0731201,3999.039165,0,160.0364347,18,18,0,4,18,14,0,4
2021-12-26 6:00,37.57682833,1604.008262,748.9965967,0,7,12,1,0,7,11,1,0
2021-12-26 7:00,91.39570778,1125.782871,0,1.048880494,23,9,0,1,23,9,0,1
2021-12-26 8:00,412.5707216,272.0234198,1496.51534,23.98948521,15,10,1,3,15,10,1,3
2021-12-26 9:00,1058.824311,152.8100261,43.47340459,43.71942481,30,15,1,1,30,12,1,1
2021-12-26 10:00,112.4442672,1014.101873,772.7263142,43.22396976,13,12,2,1,13,11,2,1
2021-12-26 11:00,6293.090337,167.8892762,0,1111.877063,20,13,0,23,20,13,0,15
2021-12-26 12:00,40.70775153,2305.809973,0,0,10,13,0,0,10,13,0,0
2021-12-26 13:00,267.8816301,244.2664427,22.23754002,0,30,9,1,0,29,9,1,0
2021-12-26 14:00,796.7018298,1088.923504,750.0552118,0.040977561,25,23,1,1,25,19,1,1
2021-12-26 15:00,299.0403008,202.5876038,0,19.39910735,26,9,0,2,26,9,0,2
2021-12-26 16:00,242.492064,369.2048902,771.1451592,8.475623893,27,14,2,1,27,14,2,1
2021-12-26 17:00,248.3946998,477.0368517,0,3.523618968,29,12,0,1,29,12,0,1
2021-12-26 18:00,249.6860653,140.6014419,0,0,28,15,0,0,28,14,0,0
2021-12-26 19:00,2024.014766,376.8273458,1489.782824,764.9559046,37,15,1,17,35,15,1,12
2021-12-26 20:00,622.6878131,3844.436022,752.0346572,1.303196388,30,18,1,1,29,17,1,1
2021-12-26 21:00,149.5652927,1196.784833,17.30742701,0,25,18,2,0,24,15,2,0
2021-12-26 22:00,1151.803175,946.2150336,772.6674089,0,27,11,2,0,26,11,2,0
2021-12-26 23:00,627.8076141,138.6691015,0,0,36,16,0,0,35,16,0,0
2021-12-27 0:00,1648.88503,1152.986365,4.411724156,0,28,14,1,0,27,14,1,0
2021-12-27 1:00,313.1068098,956.2382775,0,7.215669938,27,22,0,1,26,21,0,1
2021-12-27 2:00,233.6248848,372.9296703,761.8712882,43.9929355,22,19,3,2,22,19,3,2
2021-12-27 3:00,4792.29776,289.1489008,0,1664.180459,20,12,0,28,19,12,0,18
2021-12-27 4:00,221.2190687,6526.849517,1567.009603,1.540531099,24,17,3,1,24,17,3,1
2021-12-27 5:00,163.3777392,2157.624888,756.1724168,0,18,25,1,0,18,24,1,0
2021-12-27 6:00,357.0783016,596.9839294,38.99994251,323.8144661,19,20,2,1,19,18,2,1
2021-12-27 7:00,450.6978135,1036.028246,0,0,26,12,0,0,26,12,0,0
2021-12-27 8:00,666.6363084,274.7010525,752.2453162,22.26975725,24,13,1,3,24,13,1,3
2021-12-27 9:00,1108.99689,373.6459841,0,88.37330403,23,15,0,3,23,15,0,3
2021-12-27 10:00,122.1531874,237.5880747,0,180.2192296,16,12,0,3,16,12,0,3
2021-12-27 11:00,5708.453066,199.1241826,0,1279.494968,19,9,0,30,19,9,0,19
2021-12-27 12:00,20094.33387,25561.12863,754.7687593,3.571223447,32,23,1,1,26,20,1,1
2021-12-27 13:00,397.5170718,110.1703448,840.969089,9.064812223,21,11,2,1,20,10,2,1
2021-12-27 14:00,945.1516966,2631.324799,0,82.29698467,27,21,0,4,26,19,0,4
2021-12-27 15:00,183.0413534,736.2330601,1494.522408,0,26,16,2,0,25,15,2,0
2021-12-27 16:00,670.6729834,2336.067999,0,2.640396393,18,26,0,1,17,25,0,1
2021-12-27 17:00,340.598189,692.1255666,765.6255014,0,24,15,2,0,24,15,2,0
2021-12-27 18:00,1042.910674,2664.562859,82.94917353,78.29197811,25,27,1,3,25,24,1,3
2021-12-27 19:00,13245.85776,2050.158536,96.92474128,1187.89829,25,20,2,28,25,17,2,17
2021-12-27 20:00,1494.214495,4454.176701,757.3311322,18.82972323,30,29,1,1,25,28,1,1
2021-12-27 21:00,1044.990308,2979.9471,0,1.202309618,32,23,0,1,30,22,0,1
2021-12-27 22:00,2052.91306,945.4869393,0,0,24,19,0,0,24,19,0,0
2021-12-27 23:00,1867.522527,2471.109972,761.8142693,3.077675538,24,22,1,1,23,18,1,1
2021-12-28 0:00,961.6542637,1122.891799,0,0,18,14,0,0,17,13,0,0
2021-12-28 1:00,687.7582689,917.1418271,1510.003754,10.65073173,25,18,1,1,25,17,1,1
2021-12-28 2:00,368.950955,275.6224179,0,0,19,10,0,0,18,10,0,0
2021-12-28 3:00,4075.685192,989.6137602,0,1410.862195,20,15,0,30,20,15,0,18
2021-12-28 4:00,174.1714138,4833.762571,786.1276188,52.9659657,20,23,2,4,19,22,2,4
2021-12-28 5:00,188.5685322,727.9466004,0,0,22,18,0,0,21,18,0,0
2021-12-28 6:00,151.6853223,719.2675785,0,29.35237144,12,14,0,2,12,13,0,2
2021-12-28 7:00,291.2952092,350.6035088,0,0,11,14,0,0,11,12,0,0
2021-12-28 8:00,1260.380391,35.60538617,762.2076481,14.50327454,24,9,1,2,24,9,1,2
2021-12-28 9:00,116.9311216,645.360751,0,23.72922092,17,13,0,3,17,12,0,3
2021-12-28 10:00,186.1266553,891.2527313,285.363696,32.87205263,23,18,1,1,22,16,1,1
2021-12-28 11:00,4550.096519,323.4305789,0,1186.948602,24,16,0,25,24,16,0,15
2021-12-28 12:00,65.66581873,5042.509109,757.576156,23.76175696,15,15,1,2,15,15,1,2
2021-12-28 13:00,265.9075372,1281.691586,2279.784621,102.4482241,23,21,2,3,22,20,2,2
2021-12-28 14:00,80.94673616,809.7307249,28.037899,9.33731955,15,12,1,2,15,12,1,2
2021-12-28 15:00,153.7897201,795.6245107,0,15.08525358,14,15,0,1,13,14,0,1
2021-12-28 16:00,959.764817,856.3209949,43.97257258,11.62362425,21,21,1,2,20,20,1,2
2021-12-28 17:00,36.95456564,955.9595986,0,96.93717201,7,14,0,2,7,12,0,2
2021-12-28 18:00,93.14615535,759.9435467,0,0,16,17,0,0,16,17,0,0
2021-12-28 19:00,4930.541709,1313.716067,767.2087377,1082.124236,12,19,1,23,12,16,1,14
2021-12-28 20:00,116.117492,3021.574798,0,0,13,19,0,0,13,18,0,0
2021-12-28 21:00,436.8293315,890.8670461,0,1.502965268,28,21,0,1,28,20,0,1
2021-12-28 22:00,1007.410422,3192.824227,0,0,25,17,0,0,24,17,0,0
2021-12-28 23:00,53.33570312,608.0897629,0,0,16,19,0,0,16,19,0,0
2021-12-29 0:00,331.6597734,1607.179677,0,0,16,9,0,0,16,9,0,0
2021-12-29 1:00,161.0831287,1017.409393,2296.286174,40.60054909,16,13,2,1,15,12,1,1
2021-12-29 2:00,1092.240195,539.7462606,7.085149138,465.2247688,19,15,1,7,18,15,1,5
2021-12-29 3:00,4353.620795,897.962731,764.7551039,1188.173088,30,14,1,25,29,13,1,14
2021-12-29 4:00,553.1589348,2189.629344,0,0.115064205,21,15,0,1,21,15,0,1
2021-12-29 5:00,860.7038723,101.0488038,0,0,29,13,0,0,28,13,0,0
2021-12-29 6:00,260.4278152,348.8658947,41.29167693,2.159017957,7,13,1,1,7,13,1,1
2021-12-29 7:00,1782.346902,24.13920553,1005.037679,56.80083442,11,9,2,1,11,9,2,1
2021-12-29 8:00,950.9957267,594.5217494,0,0,12,15,0,0,12,15,0,0
2021-12-29 9:00,1429.418647,943.9334175,764.2778785,52.4437998,14,12,1,3,14,12,1,3
2021-12-29 10:00,435.3643137,2002.546668,1506.178425,0,18,8,1,0,17,8,1,0
2021-12-29 11:00,3074.833188,854.3872601,0,1293.272132,19,8,0,27,19,8,0,16
2021-12-29 12:00,450.7628955,3318.207058,0,1.216515413,17,22,0,1,16,22,0,1
2021-12-29 13:00,53.65316745,1429.936451,768.2686233,2.607057314,13,17,1,1,13,16,1,1
2021-12-29 14:00,265.3453828,306.4467245,0,56.78834541,18,8,0,4,18,8,0,4
2021-12-29 15:00,218.5651096,952.815507,0,14.75269175,18,15,0,1,18,15,0,1
2021-12-29 16:00,570.2153984,235.0944726,758.6761093,11.06306818,24,16,1,1,24,16,1,1
2021-12-29 17:00,693.5439424,540.8995665,0,0.059679678,21,13,0,1,20,13,0,1
2021-12-29 18:00,418.7493568,856.0955698,0,1.000099063,24,15,0,1,23,15,0,1
2021-12-29 19:00,9667.76519,6926.708832,0,1282.910298,24,15,0,25,23,14,0,17
2021-12-29 20:00,271.2916644,2324.55565,1017.928088,0,25,16,4,0,24,16,3,0
2021-12-29 21:00,216.1353855,7127.316275,0,39.38894512,18,20,0,2,18,20,0,2
2021-12-29 22:00,271.2389446,1031.35293,1554.848824,0,26,29,1,0,25,29,1,0
2021-12-29 23:00,310.6707129,784.8467897,0,0,11,20,0,0,11,18,0,0
2021-12-30 0:00,288.8773269,749.1043572,0,4.769197557,14,26,0,1,14,23,0,1
2021-12-30 1:00,977.9853291,916.3067162,0,77.1936316,31,25,0,2,29,24,0,2
2021-12-30 2:00,368.4355728,1419.073781,22.59593106,0,26,27,1,0,23,25,1,0
2021-12-30 3:00,1942.307043,1477.08618,50.21162116,1555.681627,25,19,1,33,24,19,1,21
2021-12-30 4:00,493.6400775,3094.800441,1.608877756,0,16,37,1,0,15,29,1,0
2021-12-30 5:00,668.2527088,1584.622425,0,0,23,25,0,0,23,22,0,0
2021-12-30 6:00,45.80797483,42.7418147,0,0,11,5,0,0,11,5,0,0
2021-12-30 7:00,570.6018205,698.3848178,776.8293525,16.21228221,17,9,1,3,17,8,1,3
2021-12-30 8:00,341.0879004,1965.120107,19.45262295,0.001734032,19,16,2,1,19,16,2,1
2021-12-30 9:00,187.3648785,745.1295965,794.9421523,39.09623807,15,12,2,2,14,11,2,2
2021-12-30 10:00,298.2958384,149.423158,0,23.20418935,17,8,0,2,17,8,0,2
2021-12-30 11:00,2919.33564,481.3592777,1541.661735,1148.669535,21,14,1,26,19,13,1,17
2021-12-30 12:00,194.2728063,2297.579285,27.37361476,0.553774494,22,20,1,2,21,20,1,2
2021-12-30 13:00,102.0177723,417.3489419,780.538402,91.23970384,14,23,1,1,13,21,1,1
2021-12-30 14:00,1198.140584,660.7644418,0,7.706211544,23,24,0,2,22,23,0,2
2021-12-30 15:00,1013.422056,775.2295279,35.40842241,10.55482021,16,21,1,2,16,21,1,2
2021-12-30 16:00,109.3003143,340.6143078,780.1217761,24.78635613,22,26,2,2,22,25,2,2
2021-12-30 17:00,492.4093953,2444.969482,777.0029675,10.88723399,20,23,1,1,19,20,1,1
2021-12-30 18:00,881.5712506,234.9166733,0,0,23,13,0,0,23,13,0,0
2021-12-30 19:00,2766.827338,209.0166063,0,950.1046379,12,13,0,18,12,13,0,11
2021-12-30 20:00,409.9787599,4634.688776,0,99.62140444,26,29,0,4,26,28,0,4
2021-12-30 21:00,436.4890888,2486.482149,0,0,31,30,0,0,30,28,0,0
2021-12-30 22:00,170.5455673,3444.61969,2349.92614,18.76980051,15,22,2,2,15,21,1,2
2021-12-30 23:00,270.9734171,4241.531081,36.8481609,0,14,19,1,0,14,16,1,0
2021-12-31 0:00,416.6337885,1076.690176,0,29.18454883,12,19,0,1,12,19,0,1
2021-12-31 1:00,70.28760176,900.3244155,0,8.163771624,12,21,0,2,12,19,0,1
2021-12-31 2:00,922.917621,432.7409694,0,171.9907276,21,12,0,3,21,11,0,2
2021-12-31 3:00,2732.136532,170.4898368,0.123627466,1771.931896,17,9,1,31,17,9,1,21
2021-12-31 4:00,321.2176966,5404.684087,787.5449337,0,19,30,1,0,18,27,1,0
2021-12-31 5:00,452.0235905,968.5380453,0,0,20,18,0,0,20,15,0,0
2021-12-31 6:00,134.4890309,796.2209467,0,1.938252393,22,26,0,1,21,22,0,1
2021-12-31 7:00,139.1311751,298.1117376,0,33.56668968,18,11,0,1,18,11,0,1
